WELL_ID,TOWN,STREET_NUMBER,STREET_NAME,Address,LATITUDE,LONGITUDE,DATE_COMPLETE,WELL_TYPE,WORKPERFORMED,TOTAL_DEPTH,DEPTH_TO_BEDROCK,WATER_LEVEL,Numeric Water Level
251729,Heath,,Burrington Road, Burrington Road Heath MA,,,9/22/1988,Domestic,New Well,160,48,2,2
251730,Heath,,Road #9, Road #9 Heath MA,,,9/5/1988,Domestic,New Well,200,86,,0
251731,Heath,,Route 8A, Route 8A Heath MA,,,8/29/1988,Domestic,New Well,340,34,20,20
251732,Heath,,Cherokee Road, Cherokee Road Heath MA,,,8/23/1988,Domestic,New Well,160,11,11,11
251733,Heath,,corner of Deer Run, corner of Deer Run Heath MA,,,8/24/1988,Domestic,New Well,200,8,6,6
251734,Heath,,South Road, South Road Heath MA,,,7/19/1988,Domestic,New Well,130,15,15,15
251736,Heath,,Route 2, Route 2 Heath MA,,,6/1/1988,Domestic,New Well,80,10,10,10
251737,Heath,,Ben Road, Ben Road Heath MA,,,6/1/1988,Domestic,New Well,130,6,15,15
251738,Heath,,Deer Run Path, Deer Run Path Heath MA,,,6/6/1988,Domestic,New Well,400,10,,0
251739,Heath,,Sumner Stetson Road, Sumner Stetson Road Heath MA,,,6/2/1988,Domestic,New Well,160,38,,0
251740,Heath,,Clearwater Drive, Clearwater Drive Heath MA,,,6/1/1988,Domestic,New Well,260,27,,0
251741,Heath,,Bassett Road, Bassett Road Heath MA,,,5/10/1988,Domestic,New Well,100,29,,0
251742,Heath,,Colrain Brook Road, Colrain Brook Road Heath MA,,,4/23/1988,Domestic,New Well,130,25,22,22
251743,Heath,,Sadoga Road, Sadoga Road Heath MA,,,2/26/1988,Domestic,New Well,190,6,,0
251744,Heath,,Nine Road, Nine Road Heath MA,,,11/17/1988,Domestic,New Well,200,50,15,15
251745,Heath,,Chippewa Drive, Chippewa Drive Heath MA,,,11/7/1987,Domestic,New Well,180,5,5,5
251746,Heath,,Town Farm Road, Town Farm Road Heath MA,,,5/30/1987,Domestic,New Well,130,2,15,15
251747,Heath,,South Road, South Road Heath MA,,,4/22/1987,Domestic,New Well,205,,25,25
251748,Heath,,Knot Hill Road, Knot Hill Road Heath MA,,,10/10/1986,Domestic,New Well,140,29,20,20
251749,Heath,,Burrington Road, Burrington Road Heath MA,,,4/17/1986,Domestic,New Well,205,2,17,17
251750,Heath,,Bratt Road, Bratt Road Heath MA,,,7/7/1984,Domestic,New Well,75,9,15,15
251751,Heath,,Upper Road, Upper Road Heath MA,,,2/1/1984,Domestic,New Well,400,33,25,25
251753,Heath,,Burnt Hill Road, Burnt Hill Road Heath MA,,,8/7/1983,Domestic,New Well,127,15,34,34
251755,Heath,,Mohawk Estates, Mohawk Estates Heath MA,,,10/14/1982,Domestic,New Well,245,20,,0
251756,Heath,,Mohawk Estates, Mohawk Estates Heath MA,,,10/13/1982,Domestic,New Well,350,20,,0
251757,Heath,,Route 8A, Route 8A Heath MA,,,10/2/1982,Domestic,New Well,100,12,26,26
251758,Heath,,Summer Stetson Road, Summer Stetson Road Heath MA,,,10/6/1981,Domestic,New Well,240,24,20,20
251759,Heath,,Noduc Drive, Noduc Drive Heath MA,,,5/1/1981,Domestic,New Well,180,5,20,20
